,ano,estado,name,total
5532,2019,RR,MARIA VITORIA,2
5533,2019,RR,JOAO GABRIEL,2
5534,2019,RR,RAFAEL PEREIRA,2
5535,2019,RR,GUILHERME HENRIQUE,2
5536,2019,RR,LUIS FERNANDO,2
5537,2019,RR,LUIZ FERNANDO,2
5538,2019,RR,SOPHIA SOUZA,2
5539,2019,RR,MARIA ELOISA,2
5540,2019,RR,VICTORIA VALENTINA,2
5541,2019,RR,HELOISE DA,2
5542,2019,RR,ANGELO GABRIEL,2
5543,2019,RR,AYLA DA,2
5544,2019,RR,ISABELLA VICTORIA,2
5545,2019,RR,ANA PAULA,2
5546,2019,RR,PEDRO HENRIQUE,2
5547,2019,RR,ANA JULIA,2
5548,2019,RR,MARIA ISIS,2
5549,2019,RR,LUCAS DAVID,2
5550,2019,RR,EZEQUIEL DA,2
5551,2015,SC,PEDRO HENRIQUE,790
5552,2015,SC,MARIA CLARA,584
5553,2015,SC,MARIA EDUARDA,580
5554,2015,SC,JOÃO LUCAS,468
5555,2015,SC,ENZO GABRIEL,354
5556,2015,SC,MARIA LUIZA,343
5557,2015,SC,ANA CLARA,329
5558,2015,SC,JOÃO PEDRO,312
5559,2015,SC,DAVI LUIZ,304
5560,2015,SC,MARIA VITÓRIA,237
5561,2015,SC,JOÃO VITOR,237
5562,2015,SC,JOÃO MIGUEL,222
5563,2015,SC,DAVI LUCAS,209
5564,2015,SC,ANA JÚLIA,175
5565,2015,SC,ANA LUIZA,168
5566,2015,SC,MARIA HELENA,158
5567,2015,SC,ANA JULIA,155
5568,2015,SC,ANA BEATRIZ,146
5569,2015,SC,ANA LAURA,142
5570,2015,SC,JOÃO GABRIEL,136
5571,2015,SC,LUIZ GUSTAVO,125
5572,2015,SC,CARLOS EDUARDO,117
5573,2015,SC,MARIA ALICE,115
5574,2015,SC,DAVI LUCCA,114
5575,2015,SC,JOÃO VICTOR,109
5576,2015,SC,GUSTAVO HENRIQUE,109
5577,2015,SC,DAVI HENRIQUE,108
5578,2015,SC,MARIA LAURA,106
5579,2015,SC,MARIA VALENTINA,103
5580,2015,SC,LUCAS GABRIEL,98
5581,2015,SC,DAVI MIGUEL,95
5582,2015,SC,MARIA JÚLIA,90
5583,2015,SC,VITOR HUGO,87
5584,2015,SC,GABRIEL HENRIQUE,86
5585,2015,SC,MARIA FERNANDA,85
5586,2015,SC,LUIZ HENRIQUE,85
5587,2015,SC,MIGUEL HENRIQUE,78
5588,2015,SC,MARIA JULIA,74
5589,2015,SC,VICTOR HUGO,72
5590,2015,SC,MATHEUS HENRIQUE,70
5591,2015,SC,ARTHUR HENRIQUE,69
5592,2015,SC,JOÃO HENRIQUE,69
5593,2015,SC,ARTHUR GABRIEL,61
5594,2015,SC,LUIZ MIGUEL,60
5595,2015,SC,ANA VITÓRIA,60
5596,2015,SC,JOÃO PAULO,60
5597,2015,SC,LUIZ OTÁVIO,57
5598,2015,SC,ANA CAROLINA,56
5599,2015,SC,VITOR GABRIEL,56
5600,2015,SC,ARTHUR MIGUEL,54
5601,2016,SC,PEDRO HENRIQUE,647
5602,2016,SC,ENZO GABRIEL,458
5603,2016,SC,MARIA CLARA,423
5604,2016,SC,MARIA EDUARDA,409
5605,2016,SC,JOÃO MIGUEL,322
5606,2016,SC,MARIA LUIZA,302
5607,2016,SC,JOÃO PEDRO,290
5608,2016,SC,ANA CLARA,286
5609,2016,SC,MARIA VITÓRIA,208
5610,2016,SC,JOÃO LUCAS,188
5611,2016,SC,DAVI LUCAS,168
5612,2016,SC,DAVI LUIZ,167
5613,2016,SC,MARIA HELENA,162
5614,2016,SC,JOÃO VITOR,160
5615,2016,SC,ANA JÚLIA,151
5616,2016,SC,JOÃO GABRIEL,136
5617,2016,SC,MARIA JÚLIA,133
5618,2016,SC,ANA LAURA,133
5619,2016,SC,ANA JULIA,133
5620,2016,SC,MARIA ALICE,124
5621,2016,SC,MARIA VALENTINA,116
5622,2016,SC,ANA LUIZA,115
5623,2016,SC,ANA BEATRIZ,107
5624,2016,SC,DAVI MIGUEL,105
5625,2016,SC,DAVI LUCCA,103
5626,2016,SC,MARIA LAURA,96
5627,2016,SC,GUSTAVO HENRIQUE,95
5628,2016,SC,ARTHUR HENRIQUE,93
5629,2016,SC,LUIZ MIGUEL,92
5630,2016,SC,MARIA JULIA,87
5631,2016,SC,MIGUEL HENRIQUE,85
5632,2016,SC,MARIA FERNANDA,83
5633,2016,SC,VICTOR HUGO,83
5634,2016,SC,LUIZ GUSTAVO,83
5635,2016,SC,ARTHUR GABRIEL,82
5636,2016,SC,CARLOS EDUARDO,80
5637,2016,SC,PEDRO MIGUEL,78
5638,2016,SC,LUCAS GABRIEL,78
5639,2016,SC,JOÃO VICTOR,78
5640,2016,SC,ANA VITÓRIA,76
5641,2016,SC,ARTHUR MIGUEL,74
5642,2016,SC,MATHEUS HENRIQUE,69
5643,2016,SC,JOÃO GUILHERME,64
5644,2016,SC,VITOR HUGO,63
5645,2016,SC,JOÃO HENRIQUE,62
5646,2016,SC,GABRIEL HENRIQUE,59
5647,2016,SC,MARIA CECÍLIA,58
5648,2016,SC,LUIZ OTÁVIO,57
5649,2016,SC,ANTHONY GABRIEL,56
5650,2016,SC,ENZO MIGUEL,55
5651,2017,SC,PEDRO HENRIQUE,743
5652,2017,SC,ENZO GABRIEL,632
5653,2017,SC,MARIA CLARA,394
5654,2017,SC,MARIA EDUARDA,392
5655,2017,SC,ANA CLARA,312
5656,2017,SC,JOÃO MIGUEL,306
5657,2017,SC,MARIA LUIZA,285
5658,2017,SC,JOÃO PEDRO,254
5659,2017,SC,MARIA VITÓRIA,216
5660,2017,SC,MARIA HELENA,205
5661,2017,SC,ANA JÚLIA,181
5662,2017,SC,JOÃO LUCAS,173
5663,2017,SC,DAVI LUCAS,170
5664,2017,SC,MARIA JÚLIA,170
5665,2017,SC,ANA LUIZA,165
5666,2017,SC,JOÃO VITOR,160
5667,2017,SC,MARIA ALICE,153
5668,2017,SC,DAVI LUCCA,151
5669,2017,SC,DAVI LUIZ,150
5670,2017,SC,ANA LAURA,137
5671,2017,SC,JOÃO GABRIEL,137
5672,2017,SC,DAVI MIGUEL,121
5673,2017,SC,LUIZ MIGUEL,119
5674,2017,SC,ARTHUR GABRIEL,117
5675,2017,SC,ARTHUR MIGUEL,113
5676,2017,SC,ANA BEATRIZ,110
5677,2017,SC,LUCAS GABRIEL,107
5678,2017,SC,ANTHONY GABRIEL,102
5679,2017,SC,MARIA VALENTINA,101
5680,2017,SC,ARTHUR HENRIQUE,100
5681,2017,SC,MIGUEL HENRIQUE,99
5682,2017,SC,ANA JULIA,94
5683,2017,SC,MARIA FERNANDA,92
5684,2017,SC,MARIA JULIA,92
5685,2017,SC,MARIA CECÍLIA,91
5686,2017,SC,ENZO MIGUEL,90
5687,2017,SC,MARIA LAURA,89
5688,2017,SC,GUSTAVO HENRIQUE,86
5689,2017,SC,JOÃO GUILHERME,85
5690,2017,SC,LUIZ GUSTAVO,79
5691,2017,SC,CARLOS EDUARDO,77
5692,2017,SC,LUIZ HENRIQUE,77
5693,2017,SC,MATHEUS HENRIQUE,72
5694,2017,SC,JOÃO VICTOR,69
5695,2017,SC,DAVI HENRIQUE,68
5696,2017,SC,ANA VITÓRIA,68
5697,2017,SC,VICTOR HUGO,67
5698,2017,SC,VITOR GABRIEL,64
5699,2017,SC,GABRIEL HENRIQUE,63
5700,2017,SC,LORENZO GABRIEL,62
5701,2018,SC,PEDRO HENRIQUE,782
5702,2018,SC,ENZO GABRIEL,617
5703,2018,SC,MARIA CLARA,434
5704,2018,SC,MARIA EDUARDA,413
5705,2018,SC,JOÃO MIGUEL,356
5706,2018,SC,ANA CLARA,340
5707,2018,SC,JOÃO PEDRO,300
5708,2018,SC,MARIA VITÓRIA,286
5709,2018,SC,MARIA HELENA,280
5710,2018,SC,MARIA LUIZA,279
5711,2018,SC,DAVI LUCCA,186
5712,2018,SC,MARIA ALICE,182
5713,2018,SC,DAVI LUIZ,182
5714,2018,SC,DAVI LUCAS,169
5715,2018,SC,ANA LAURA,164
5716,2018,SC,ARTHUR MIGUEL,163
5717,2018,SC,ANTHONY GABRIEL,162
5718,2018,SC,ARTHUR GABRIEL,159
5719,2018,SC,JOÃO VITOR,159
5720,2018,SC,JOÃO GABRIEL,157
5721,2018,SC,ANA LUIZA,155
5722,2018,SC,MARIA JÚLIA,150
5723,2018,SC,ANA JÚLIA,149
5724,2018,SC,JOÃO LUCAS,141
5725,2018,SC,ARTHUR HENRIQUE,133
5726,2018,SC,MARIA VALENTINA,132
5727,2018,SC,DAVI MIGUEL,132
5728,2018,SC,MARIA CECÍLIA,122
5729,2018,SC,GUSTAVO HENRIQUE,115
5730,2018,SC,LUIZ MIGUEL,112
5731,2018,SC,ANA JULIA,110
5732,2018,SC,MIGUEL HENRIQUE,102
5733,2018,SC,LUCAS GABRIEL,101
5734,2018,SC,MARIA LAURA,100
5735,2018,SC,MARIA FERNANDA,100
5736,2018,SC,ANA VITÓRIA,88
5737,2018,SC,ENZO MIGUEL,84
5738,2018,SC,LUIZ HENRIQUE,83
5739,2018,SC,ANA BEATRIZ,82
5740,2018,SC,CARLOS EDUARDO,82
5741,2018,SC,PEDRO MIGUEL,82
5742,2018,SC,MATHEUS HENRIQUE,81
5743,2018,SC,MARIA JULIA,81
5744,2018,SC,JOÃO GUILHERME,80
5745,2018,SC,JOÃO VICTOR,78
5746,2018,SC,LORENZO GABRIEL,78
5747,2018,SC,GABRIEL HENRIQUE,75
5748,2018,SC,LUIZ GUSTAVO,73
5749,2018,SC,VICTOR HUGO,71
5750,2018,SC,THÉO HENRIQUE,71
5751,2019,SC,PEDRO HENRIQUE,191
5752,2019,SC,ENZO GABRIEL,170
5753,2019,SC,MARIA CLARA,112
5754,2019,SC,MARIA EDUARDA,86
5755,2019,SC,ANA CLARA,81
5756,2019,SC,JOAO PEDRO,73
5757,2019,SC,JOAO MIGUEL,73
5758,2019,SC,MARIA LUIZA,69
5759,2019,SC,ANTHONY GABRIEL,65
5760,2019,SC,MARIA HELENA,64
5761,2019,SC,ANA JULIA,62
5762,2019,SC,ARTHUR MIGUEL,56
5763,2019,SC,MARIA ALICE,54
5764,2019,SC,DAVI LUCCA,52
5765,2019,SC,MARIA VITORIA,51
5766,2019,SC,MARIA JULIA,48
5767,2019,SC,ARTHUR GABRIEL,47
5768,2019,SC,ANA LAURA,44
5769,2019,SC,MARIA CECILIA,42
5770,2019,SC,JOAO VITOR,42
5771,2019,SC,ARTHUR HENRIQUE,39
5772,2019,SC,ANA LUIZA,36
5773,2019,SC,MIGUEL DE,35
5774,2019,SC,DAVI LUCAS,35
5775,2019,SC,JOAO GABRIEL,34
5776,2019,SC,JOAO LUCAS,33
5777,2019,SC,DAVI MIGUEL,33
5778,2019,SC,DAVI LUIZ,30
5779,2019,SC,ARTHUR DE,28
5780,2019,SC,LUCAS GABRIEL,27
5781,2019,SC,MIGUEL HENRIQUE,25
5782,2019,SC,HELENA DE,23
5783,2019,SC,LUIZ MIGUEL,23
5784,2019,SC,PEDRO MIGUEL,22
5785,2019,SC,MARIA LUISA,21
5786,2019,SC,JOAO GUILHERME,21
5787,2019,SC,LUIZ OTAVIO,21
5788,2019,SC,GUSTAVO HENRIQUE,20
5789,2019,SC,ANA BEATRIZ,20
5790,2019,SC,GABRIEL HENRIQUE,20
5791,2019,SC,HENRIQUE GABRIEL,20
5792,2019,SC,ENZO MIGUEL,20
5793,2019,SC,MARIA VALENTINA,19
5794,2019,SC,HELENA DA,19
5795,2019,SC,ANA VITORIA,18
5796,2019,SC,GABRIEL DE,18
5797,2019,SC,ANTHONY MIGUEL,18
5798,2019,SC,HELOISA DE,17
5799,2019,SC,YASMIN VITORIA,17
5800,2019,SC,BERNARDO DE,17
5801,2015,SP,MARIA EDUARDA,6711
5802,2015,SP,PEDRO HENRIQUE,5763
5803,2015,SP,MARIA CLARA,5183
5804,2015,SP,ANA CLARA,4260
5805,2015,SP,JOÃO LUCAS,3858
5806,2015,SP,JOÃO PEDRO,3245
5807,2015,SP,ENZO GABRIEL,3170
5808,2015,SP,MARIA LUIZA,2751
5809,2015,SP,DAVI LUCAS,2567
5810,2015,SP,JOÃO MIGUEL,2304
5811,2015,SP,DAVI LUCCA,2035
5812,2015,SP,ANA BEATRIZ,2016
5813,2015,SP,ANA JULIA,1955
5814,2015,SP,ANA LUIZA,1808
5815,2015,SP,DAVI LUIZ,1547
5816,2015,SP,ANA LAURA,1505
5817,2015,SP,MARIA FERNANDA,1425
5818,2015,SP,ANA JÚLIA,1422
5819,2015,SP,VICTOR HUGO,1206
5820,2015,SP,MIGUEL HENRIQUE,1202
5821,2015,SP,JOÃO VITOR,1083
5822,2015,SP,MARIA ALICE,1057
5823,2015,SP,CARLOS EDUARDO,1011
5824,2015,SP,JOÃO VICTOR,964
5825,2015,SP,DAVI MIGUEL,941
5826,2015,SP,ANNA CLARA,894
5827,2015,SP,ARTHUR HENRIQUE,889
5828,2015,SP,MARIA VITÓRIA,881
5829,2015,SP,LUIZ MIGUEL,881
5830,2015,SP,GUSTAVO HENRIQUE,815
5831,2015,SP,LUCAS GABRIEL,812
5832,2015,SP,PEDRO MIGUEL,812
5833,2015,SP,JOÃO GABRIEL,803
5834,2015,SP,MATHEUS HENRIQUE,795
5835,2015,SP,GABRIEL HENRIQUE,780
5836,2015,SP,DAVI HENRIQUE,752
5837,2015,SP,VITOR HUGO,715
5838,2015,SP,LUIZ GUSTAVO,703
5839,2015,SP,LUIZ HENRIQUE,691
5840,2015,SP,MARIA JULIA,685
5841,2015,SP,ARTHUR MIGUEL,621
5842,2015,SP,MARIA JÚLIA,619
5843,2015,SP,ANA CAROLINA,571
5844,2015,SP,ENZO MIGUEL,563
5845,2015,SP,LUIZ FELIPE,527
5846,2015,SP,ANA VITÓRIA,525
5847,2015,SP,ENZO HENRIQUE,515
5848,2015,SP,ANA LÍVIA,486
5849,2015,SP,MARIA LAURA,478
5850,2015,SP,LUCAS HENRIQUE,473
5851,2016,SP,MARIA EDUARDA,5368
5852,2016,SP,PEDRO HENRIQUE,4574
5853,2016,SP,ENZO GABRIEL,3839
5854,2016,SP,MARIA CLARA,3762
5855,2016,SP,ANA CLARA,3376
5856,2016,SP,JOÃO MIGUEL,3274
5857,2016,SP,MARIA LUIZA,2587
5858,2016,SP,JOÃO PEDRO,2543
5859,2016,SP,DAVI LUCCA,2373
5860,2016,SP,DAVI LUCAS,1921
5861,2016,SP,JOÃO LUCAS,1832
5862,2016,SP,ANA BEATRIZ,1602
5863,2016,SP,ANA JULIA,1493
5864,2016,SP,ANA LUIZA,1349
5865,2016,SP,ANA LAURA,1326
5866,2016,SP,ANA JÚLIA,1301
5867,2016,SP,MARIA ALICE,1227
5868,2016,SP,MARIA FERNANDA,1162
5869,2016,SP,MIGUEL HENRIQUE,1134
5870,2016,SP,DAVI MIGUEL,1061
5871,2016,SP,VICTOR HUGO,1020
5872,2016,SP,ARTHUR HENRIQUE,986
5873,2016,SP,MARIA VITÓRIA,973
5874,2016,SP,MARIA JÚLIA,950
5875,2016,SP,LUIZ MIGUEL,927
5876,2016,SP,DAVI LUIZ,917
5877,2016,SP,MARIA JULIA,897
5878,2016,SP,JOÃO GABRIEL,862
5879,2016,SP,ARTHUR MIGUEL,835
5880,2016,SP,CARLOS EDUARDO,834
5881,2016,SP,JOÃO VITOR,811
5882,2016,SP,LUCAS GABRIEL,789
5883,2016,SP,MATHEUS HENRIQUE,788
5884,2016,SP,GUSTAVO HENRIQUE,786
5885,2016,SP,GABRIEL HENRIQUE,750
5886,2016,SP,ANNA CLARA,742
5887,2016,SP,ENZO MIGUEL,719
5888,2016,SP,PEDRO MIGUEL,717
5889,2016,SP,DAVI HENRIQUE,686
5890,2016,SP,JOÃO VICTOR,672
5891,2016,SP,MARIA HELENA,654
5892,2016,SP,ARTHUR GABRIEL,624
5893,2016,SP,LUIZ HENRIQUE,589
5894,2016,SP,VITOR HUGO,567
5895,2016,SP,ANA LÍVIA,566
5896,2016,SP,MARIA VALENTINA,561
5897,2016,SP,JOÃO GUILHERME,507
5898,2016,SP,LUIZ GUSTAVO,485
5899,2016,SP,ENZO HENRIQUE,483
5900,2016,SP,SOPHIA VITÓRIA,460
5901,2017,SP,MARIA EDUARDA,4550
5902,2017,SP,PEDRO HENRIQUE,4303
5903,2017,SP,ENZO GABRIEL,4117
5904,2017,SP,MARIA CLARA,3192
5905,2017,SP,ANA CLARA,2828
5906,2017,SP,JOÃO MIGUEL,2787
5907,2017,SP,DAVI LUCCA,2572
5908,2017,SP,JOÃO PEDRO,2266
5909,2017,SP,MARIA LUIZA,2233
5910,2017,SP,DAVI LUCAS,1594
5911,2017,SP,MARIA ALICE,1349
5912,2017,SP,JOÃO LUCAS,1336
5913,2017,SP,ANA BEATRIZ,1335
5914,2017,SP,ANA LUIZA,1323
5915,2017,SP,ANA LAURA,1269
5916,2017,SP,ANA JULIA,1252
5917,2017,SP,ANA JÚLIA,1196
5918,2017,SP,MIGUEL HENRIQUE,1127
5919,2017,SP,MARIA JÚLIA,1124
5920,2017,SP,MARIA FERNANDA,1056
5921,2017,SP,ARTHUR MIGUEL,1032
5922,2017,SP,ARTHUR HENRIQUE,962
5923,2017,SP,LUIZ MIGUEL,950
5924,2017,SP,DAVI MIGUEL,935
5925,2017,SP,MARIA VITÓRIA,929
5926,2017,SP,MARIA JULIA,879
5927,2017,SP,VICTOR HUGO,833
5928,2017,SP,MARIA HELENA,814
5929,2017,SP,ENZO MIGUEL,811
5930,2017,SP,JOÃO GUILHERME,802
5931,2017,SP,DAVI LUIZ,794
5932,2017,SP,JOÃO GABRIEL,780
5933,2017,SP,PEDRO MIGUEL,757
5934,2017,SP,LUCAS GABRIEL,744
5935,2017,SP,JOÃO VITOR,730
5936,2017,SP,GABRIEL HENRIQUE,716
5937,2017,SP,ARTHUR GABRIEL,715
5938,2017,SP,MATHEUS HENRIQUE,691
5939,2017,SP,CARLOS EDUARDO,665
5940,2017,SP,GUSTAVO HENRIQUE,644
5941,2017,SP,MARIA VALENTINA,604
5942,2017,SP,ANNA CLARA,598
5943,2017,SP,JOÃO VICTOR,593
5944,2017,SP,ANA LÍVIA,576
5945,2017,SP,DAVI HENRIQUE,569
5946,2017,SP,LUIZ FELIPE,557
5947,2017,SP,LUIZ HENRIQUE,517
5948,2017,SP,MARIA CECÍLIA,500
5949,2017,SP,VITOR HUGO,485
5950,2017,SP,LORENZO GABRIEL,457
5951,2018,SP,MARIA EDUARDA,3779
5952,2018,SP,PEDRO HENRIQUE,3508
5953,2018,SP,ENZO GABRIEL,3429
5954,2018,SP,MARIA CLARA,2961
5955,2018,SP,ANA CLARA,2780
5956,2018,SP,DAVI LUCCA,2549
5957,2018,SP,JOÃO MIGUEL,2281
5958,2018,SP,MARIA LUIZA,2148
5959,2018,SP,JOÃO PEDRO,2016
5960,2018,SP,DAVI LUCAS,1379
5961,2018,SP,MARIA ALICE,1361
5962,2018,SP,ARTHUR MIGUEL,1202
5963,2018,SP,ANA LAURA,1178
5964,2018,SP,ANA LUIZA,1165
5965,2018,SP,JOÃO LUCAS,1111
5966,2018,SP,MARIA JÚLIA,1074
5967,2018,SP,MARIA VITÓRIA,1055
5968,2018,SP,ANA BEATRIZ,1019
5969,2018,SP,MIGUEL HENRIQUE,1005
5970,2018,SP,ANA JÚLIA,1004
5971,2018,SP,MARIA HELENA,979
5972,2018,SP,ARTHUR HENRIQUE,978
5973,2018,SP,MARIA FERNANDA,939
5974,2018,SP,ANA JULIA,903
5975,2018,SP,DAVI MIGUEL,834
5976,2018,SP,LUIZ MIGUEL,823
5977,2018,SP,ARTHUR GABRIEL,822
5978,2018,SP,JOÃO GABRIEL,787
5979,2018,SP,MARIA JULIA,777
5980,2018,SP,JOÃO GUILHERME,700
5981,2018,SP,GABRIEL HENRIQUE,674
5982,2018,SP,ENZO MIGUEL,660
5983,2018,SP,JOÃO VITOR,645
5984,2018,SP,LUCAS GABRIEL,638
5985,2018,SP,MARIA CECÍLIA,637
5986,2018,SP,VICTOR HUGO,634
5987,2018,SP,MATHEUS HENRIQUE,621
5988,2018,SP,ANTHONY GABRIEL,611
5989,2018,SP,DAVI LUIZ,586
5990,2018,SP,GUSTAVO HENRIQUE,585
5991,2018,SP,ANNA CLARA,567
5992,2018,SP,PEDRO MIGUEL,559
5993,2018,SP,MARIA VALENTINA,559
5994,2018,SP,LORENZO GABRIEL,545
5995,2018,SP,DAVI HENRIQUE,535
5996,2018,SP,CARLOS EDUARDO,523
5997,2018,SP,ANA VITÓRIA,511
5998,2018,SP,ANA LÍVIA,503
5999,2018,SP,EMANUELLY VITÓRIA,489
6000,2018,SP,JOÃO VICTOR,483
6001,2019,SP,MARIA EDUARDA,1004
6002,2019,SP,ENZO GABRIEL,988
6003,2019,SP,PEDRO HENRIQUE,924
6004,2019,SP,MARIA CLARA,752
6005,2019,SP,ANA CLARA,687
6006,2019,SP,DAVI LUCCA,677
6007,2019,SP,MARIA LUIZA,660
6008,2019,SP,JOAO MIGUEL,621
6009,2019,SP,JOAO PEDRO,530
6010,2019,SP,MARIA JULIA,491
6011,2019,SP,ANA JULIA,431
6012,2019,SP,MARIA ALICE,398
6013,2019,SP,DAVI LUCAS,335
6014,2019,SP,ANA LUIZA,335
6015,2019,SP,ANA LAURA,326
6016,2019,SP,MARIA VITORIA,272
6017,2019,SP,JOAO LUCAS,272
6018,2019,SP,MARIA HELENA,270
6019,2019,SP,MIGUEL HENRIQUE,262
6020,2019,SP,ARTHUR MIGUEL,260
6021,2019,SP,MARIA CECILIA,251
6022,2019,SP,ARTHUR HENRIQUE,249
6023,2019,SP,JOAO GABRIEL,231
6024,2019,SP,ANA BEATRIZ,230
6025,2019,SP,MARIA FERNANDA,225
6026,2019,SP,MARIA LUISA,206
6027,2019,SP,JOAO GUILHERME,196
6028,2019,SP,ARTHUR GABRIEL,186
6029,2019,SP,MIGUEL DE,172
6030,2019,SP,DAVI MIGUEL,170
6031,2019,SP,ANA VITORIA,167
6032,2019,SP,ANA LIVIA,163
6033,2019,SP,LUIZ MIGUEL,153
6034,2019,SP,HELENA DE,148
6035,2019,SP,ALICE DE,144
6036,2019,SP,EMANUELLY VITORIA,138
6037,2019,SP,VICTOR HUGO,136
6038,2019,SP,ENZO MIGUEL,134
6039,2019,SP,ANTHONY GABRIEL,133
6040,2019,SP,GABRIEL HENRIQUE,128
6041,2019,SP,ARTHUR DE,127
6042,2019,SP,JOAO VITOR,125
6043,2019,SP,LORENA VITORIA,119
6044,2019,SP,LORENZO GABRIEL,117
6045,2019,SP,MARIA VALENTINA,115
6046,2019,SP,LUIZ FELIPE,111
6047,2019,SP,LUCAS GABRIEL,111
6048,2019,SP,GUSTAVO HENRIQUE,110
6049,2019,SP,MARIA HELOISA,109
6050,2019,SP,HEITOR DE,107
6051,2015,SE,MARIA CLARA,266
6052,2015,SE,MARIA EDUARDA,175
6053,2015,SE,PEDRO HENRIQUE,147
6054,2015,SE,JOAO LUCAS,146
6055,2015,SE,ENZO GABRIEL,138
6056,2015,SE,MARIA LUIZA,131
6057,2015,SE,JOAO MIGUEL,128
6058,2015,SE,MARIA CECILIA,111
6059,2015,SE,JOAO PEDRO,102
6060,2015,SE,ANA JULIA,100
6061,2015,SE,ANA CLARA,81
6062,2015,SE,DAVI LUCAS,78
6063,2015,SE,LARA SOPHIA,75
6064,2015,SE,MARIA ALICE,66
6065,2015,SE,MARIA JULIA,64
6066,2015,SE,ANA BEATRIZ,62
6067,2015,SE,MARIA VITORIA,59
6068,2015,SE,JOÃO LUCAS,59
6069,2015,SE,PEDRO LUCAS,59
6070,2015,SE,LUIZ GUSTAVO,56
6071,2015,SE,DAVI LUIZ,56
6072,2015,SE,LUCAS GABRIEL,55
6073,2015,SE,JOAO GABRIEL,55
6074,2015,SE,MARIA SOPHIA,52
6075,2015,SE,JOÃO MIGUEL,51
6076,2015,SE,CARLOS EDUARDO,48
6077,2015,SE,ARTHUR GABRIEL,44
6078,2015,SE,MARIA HELOISA,43
6079,2015,SE,MARIA ISIS,41
6080,2015,SE,JOAO VICTOR,40
6081,2015,SE,CARLOS HENRIQUE,40
6082,2015,SE,JOAO GUILHERME,39
6083,2015,SE,ANA LUIZA,39
6084,2015,SE,ANA SOPHIA,39
6085,2015,SE,LUIZ MIGUEL,38
6086,2015,SE,MARIA VALENTINA,37
6087,2015,SE,JOAO VITOR,36
6088,2015,SE,ARTHUR MIGUEL,32
6089,2015,SE,LAURA SOPHIA,32
6090,2015,SE,LUIZ FERNANDO,32
6091,2015,SE,MARIA FERNANDA,32
6092,2015,SE,LAURA BEATRIZ,32
6093,2015,SE,DAVI LUCCA,30
6094,2015,SE,PEDRO MIGUEL,30
6095,2015,SE,ANNY SOPHIA,30
6096,2015,SE,MARIA LUISA,30
6097,2015,SE,JOÃO PEDRO,29
6098,2015,SE,MARIA LAURA,27
6099,2015,SE,CARLOS DANIEL,26
6100,2015,SE,MARIA HELENA,26
6101,2016,SE,JOAO MIGUEL,239
6102,2016,SE,MARIA CLARA,231
6103,2016,SE,ENZO GABRIEL,221
6104,2016,SE,MARIA EDUARDA,213
6105,2016,SE,PEDRO HENRIQUE,148
6106,2016,SE,MARIA LUIZA,123
6107,2016,SE,MARIA JULIA,105
6108,2016,SE,JOAO PEDRO,104
6109,2016,SE,ANA JULIA,100
6110,2016,SE,JOÃO MIGUEL,100
6111,2016,SE,MARIA SOPHIA,88
6112,2016,SE,MARIA VITORIA,83
6113,2016,SE,MARIA CECILIA,83
6114,2016,SE,JOAO LUCAS,81
6115,2016,SE,MARIA ALICE,80
6116,2016,SE,LARA SOPHIA,74
6117,2016,SE,LUIZ MIGUEL,72
6118,2016,SE,DAVI LUCAS,72
6119,2016,SE,ANA CLARA,71
6120,2016,SE,JOAO GUILHERME,69
6121,2016,SE,PEDRO MIGUEL,63
6122,2016,SE,ARTHUR GABRIEL,62
6123,2016,SE,ANA LUIZA,60
6124,2016,SE,MARIA VALENTINA,60
6125,2016,SE,JOSE MIGUEL,58
6126,2016,SE,ANA BEATRIZ,58
6127,2016,SE,ARTHUR MIGUEL,58
6128,2016,SE,MARIA HELOISA,56
6129,2016,SE,LUCAS GABRIEL,50
6130,2016,SE,DAVI LUIZ,45
6131,2016,SE,ANA SOPHIA,45
6132,2016,SE,JOAO GABRIEL,42
6133,2016,SE,LAURA SOPHIA,42
6134,2016,SE,MARIA CECÍLIA,42
6135,2016,SE,PEDRO GABRIEL,40
6136,2016,SE,DAVI LUCCA,40
6137,2016,SE,AYLLA SOPHIA,39
6138,2016,SE,LUIZ GUSTAVO,38
6139,2016,SE,JOÃO LUCAS,38
6140,2016,SE,JOAO VICTOR,37
6141,2016,SE,CARLOS EDUARDO,36
6142,2016,SE,MARIA HELENA,34
6143,2016,SE,JOÃO GUILHERME,34
6144,2016,SE,JOÃO PEDRO,34
6145,2016,SE,LAURA BEATRIZ,33
6146,2016,SE,MARIA ISIS,33
6147,2016,SE,ANTHONY GABRIEL,32
6148,2016,SE,PEDRO LUCAS,31
6149,2016,SE,JOAO VITOR,30
6150,2016,SE,MARIA JÚLIA,30
6151,2017,SE,ENZO GABRIEL,221
6152,2017,SE,JOAO MIGUEL,193
6153,2017,SE,MARIA CLARA,185
6154,2017,SE,MARIA EDUARDA,154
6155,2017,SE,PEDRO HENRIQUE,127
6156,2017,SE,MARIA CECILIA,126
6157,2017,SE,MARIA LUIZA,121
6158,2017,SE,MARIA JULIA,105
6159,2017,SE,MARIA ALICE,101
6160,2017,SE,JOAO PEDRO,91
6161,2017,SE,JOAO GUILHERME,85
6162,2017,SE,MARIA VALENTINA,83
6163,2017,SE,JOÃO MIGUEL,68
6164,2017,SE,ANA JULIA,67
